102.9329,413.32193
87.3665,162.03828
70.4045,79.91598
49.7957,131.10902
55.1057,135.17036
75.8099,118.8926
932.1757,1201.1312
2835.7927,3779.0002
1421.663,1865.3044
419.3153,673.2452
237.6254,1185.9255
118.0314,346.62088
96.6584,367.3583
84.9854,207.93794
93.2131,56.816853
47.4316,72.431786
47.5485,9.453571
197.6403,47.271626
1579.6851,1751.127
6107.2441,3335.287
4774.6484,3200.446
3151.8076,2299.149
315.8798,471.21613
182.3132,415.02954
156.4582,593.8295
121.7664,525.6991
127.3168,121.21432
98.7273,113.40072
102.0528,1.73167
244.303,161.06819
1356.7496,2757.824
3189.468,2430.6921
819.254,1529.6117
377.5148,671.60767
144.1633,414.9635
114.3652,295.5742
96.3583,710.1263
80.754,275.3654
72.0126,69.56063
59.3864,60.524982
46.9743,51.31313
88.3041,440.02936
1257.9064,2475.6301
2772.0386,2437.1785
800.9811,1753.0558
1015.7593,2045.2672
183.1678,458.4902
115.1111,354.19937
88.5547,372.53973
82.1528,607.3587
83.5302,108.207054
48.445,113.90688
37.6509,51.05306
132.5084,297.07242
2229.041,1861.8041
2892.1169,3598.8477
688.9135,416.33228
344.4694,1100.6738
151.6234,748.8221
127.8339,422.96875
67.7333,371.06613
58.6085,265.62277
87.1188,155.46602
54.3372,44.70357
40.6078,97.86727
128.0346,4.4810376
4128.2197,1698.7664
5175.1816,2013.5687
3791.5325,1149.5214
327.1077,1724.9125
379.9546,1730.8346
186.7726,435.23715
67.7333,338.23477
58.6085,164.1468
65.5988,116.862206
54.3372,124.83999
40.6078,33.56319
128.0346,97.34499
4128.2197,4087.6426
5175.1816,2752.1897
3791.5325,2383.6816
2494.7002,659.61914
355.603,400.82733
170.861,390.7794
117.0024,299.8096
95.3513,249.83327
103.331,215.15608
107.2416,17.493732
62.4925,0.9921071
130.3255,225.29036
3428.0916,2845.6125
4120.3447,3818.064
2581.967,2177.3906
1037.1583,285.04453
278.264,390.50983
142.4168,387.6158
106.1315,266.73196
91.3983,523.6534
121.9069,210.42403
92.0354,100.99355
468.2616,217.07155
1198.0562,1055.431
3270.4883,2418.711
9382.7451,9335.681
5028.3628,2300.6917
3122.3206,3314.462
959.3012,1357.1078
300.0652,419.73892
197.9178,535.293
162.0941,265.97147
157.0679,101.43557
152.6618,30.526447
131.8597,105.806114
305.9635,514.4967
1619.5397,2696.8313
4074.9827,2762.441
1268.1389,1494.147
613.0193,1327.0417
367.1648,1475.1416
172.7186,362.77615
132.1123,277.38327
111.4608,342.22806
110.1978,98.21505
86.978,27.578632
67.4168,28.288471
329.6888,101.07577
998.1774,1265.8428
6150.2241,3649.7217
2708.3682,1911.1886
474.6498,499.3463
252.4707,1447.404
135.7227,274.09293
104.7808,225.58846
90.6394,275.97513
91.4578,116.381615
84.2695,79.245445
64.1801,68.33462
93.9015,105.57839
1265.1034,1969.7219
2235.3831,2056.3325
1732.5098,2262.748
1191.6353,1363.345
276.1906,410.2578
127.0549,348.75247
81.081,257.73697
68.7023,456.7156
55.9728,84.68844
16.9122,158.61604
21.6227,2.0448802
112.3276,221.11128
5339.5776,3657.7986
4970.5698,4535.7373
8006.0649,8909.7803
1032.3983,2057.3638
367.2899,1437.2476
182.6323,312.60257
100.9779,436.11453
130.2603,392.8851
135.1337,115.7073
126.2365,118.71322
158.42,174.62239
147.3583,26.660175
2557.4502,2527.205
1982.641,1919.1885
3995.7795,1739.534
2388.573,2665.196
423.4133,766.3258
174.9531,307.39114
131.0249,373.3747
104.5826,276.3622
100.1057,112.50637
84.4861,139.30928
77.0671,36.77187
463.4194,192.17055
963.8687,1954.6896
2529.8684,3489.8516
2162.6824,1672.3547
755.0631,1728.8706
329.0757,526.2192
126.48,359.96945
93.7882,373.5821
87.5982,310.40427
93.1313,358.1163
30.2141,411.25687
86.0549,98.848045
52.1228,56.01473
355.1836,1341.1799
2082.5967,1785.3413
1796.5511,1535.9795
416.3851,285.2319
267.1241,1735.2068
348.6484,1632.4734
214.6162,544.68805
145.9564,374.6689
82.3185,87.130455
47.6176,101.968346
48.6517,51.750652
152.1096,58.05129
1074.0127,2099.7563
2516.0457,2544.069
2990.8679,2416.9407
2309.9978,2336.424
739.7578,2007.1705
164.6313,307.96518
106.157,329.57822
82.7081,294.79752
79.9682,84.92367
58.1203,35.80733
57.3985,149.77571
639.7512,495.10544
1070.9233,2615.324
3086.6667,3360.9885
3658.3413,2667.8022
2917.9719,1523.6302
