,0
0,286.65396
1,332.15726
2,658.49084
3,1177.3315
4,1168.8221
5,1158.3315
6,1157.588
7,1171.1716
8,1177.9784
9,974.683
10,480.0816
11,310.51968
12,287.03403
13,336.25888
14,768.6651
15,1177.0883
16,1163.6238
17,1142.3397
18,1159.7191
19,1170.478
20,1176.9884
21,1010.01483
22,455.90146
23,305.9418
24,293.34262
25,329.0814
26,791.79724
27,1176.4698
28,1171.9166
29,1144.7694
30,1160.2019
31,1160.0869
32,1171.6522
33,967.6535
34,461.54495
35,301.79623
36,299.0037
37,334.40897
38,804.24304
39,1175.408
40,1162.782
41,1157.3103
42,1162.4125
43,1170.4628
44,1173.2881
45,991.59955
46,503.1435
47,-206800.14
48,297.13425
49,322.62582
50,731.58435
51,1175.189
52,1165.5774
53,1140.7081
54,1157.3038
55,1170.5615
56,1170.6265
57,953.08154
58,454.21158
59,309.36484
60,89.2911
61,334.91165
62,806.9131
63,1175.3042
64,1169.0084
65,1143.1077
66,1159.7727
67,1170.5511
68,1170.5044
69,969.11847
70,488.7305
71,306.7651
72,302.57553
73,345.01358
74,788.7487
75,1178.7427
76,1168.4807
77,1145.2864
78,1160.5604
79,1170.5771
80,1170.8108
81,993.9581
82,499.5128
83,305.8937
84,294.29013
85,340.1348
86,671.2686
87,1172.5187
88,1163.7673
89,1136.1818
90,1158.7518
91,1164.4142
92,1171.3766
93,967.247
94,441.17813
95,303.25266
96,311.95792
97,364.67526
98,766.9207
99,1175.2925
100,1169.8815
101,1122.7327
102,1159.1978
103,1170.5747
104,1175.7201
105,1041.4054
106,477.18018
107,299.85397
108,291.7908
109,351.02103
110,822.71606
111,1173.5577
112,1171.2906
113,1125.118
114,1157.6783
115,1170.5586
116,1176.8225
117,1018.9122
118,458.54437
119,306.5864
120,295.77774
121,355.06198
122,805.5634
123,1174.1332
124,1164.8734
125,1133.0355
126,1164.1023
127,1159.2842
128,1170.6481
129,1004.85144
130,483.24347
131,306.6512
132,301.6346
133,396.9163
134,827.52783
135,1175.4678
136,1171.7051
137,1139.3115
138,1159.9314
139,1171.0039
140,1171.1476
141,1111.4799
142,490.3617
143,306.92203
144,298.30148
145,359.46054
146,825.9283
147,1172.8048
148,1172.9381
149,1140.7173
150,1157.875
151,1170.663
152,1171.6866
153,971.8505
154,430.51508
155,311.90457
156,296.62357
157,354.28995
158,801.1203
159,1175.3573
160,1172.8077
161,1133.103
162,1168.6809
163,1158.653
164,1170.4185
165,989.9258
166,558.8357
167,324.2407
168,107916.68
169,388.40268
170,810.0847
171,1170.3259
172,1168.567
