,0
0,577.1225
1,581.77386
2,591.3878
3,601.38947
4,602.15735
5,601.46576
6,602.14026
7,601.9152
8,601.68896
9,600.18207
10,586.965
11,577.13947
12,576.7867
13,582.2083
14,594.37775
15,601.4527
16,602.11597
17,601.15704
18,602.1261
19,601.8573
20,601.66486
21,600.33044
22,588.3639
23,578.6116
24,576.4115
25,582.1994
26,591.32526
27,601.1347
28,602.1779
29,601.3653
30,602.1281
31,601.89667
32,601.6651
33,600.5394
34,589.7879
35,578.5347
36,576.2717
37,580.6382
38,593.1057
39,601.40765
40,602.16534
41,601.4729
42,602.1308
43,601.67957
44,601.4795
45,600.0067
46,590.3117
47,578.80304
48,576.36414
49,581.4163
50,594.3035
51,601.6756
52,602.12305
53,601.1555
54,602.1497
55,601.8853
56,601.82886
57,600.5531
58,589.5882
59,579.26685
60,579.0362
61,585.0369
62,592.83624
63,601.47003
64,602.12885
65,601.5721
66,602.1375
67,601.84174
68,601.61884
69,600.6777
70,587.7414
71,578.1305
72,574.8024
73,581.1026
74,592.6269
75,601.505
76,602.1341
77,601.51715
78,602.1375
79,601.9186
80,601.64417
81,600.4012
82,588.85516
83,579.84784
84,575.5549
85,582.353
86,593.82623
87,601.25635
88,602.16003
89,601.42487
90,602.113
91,601.6796
92,601.6331
93,600.2987
94,586.8469
95,579.2686
96,575.6967
97,580.5798
98,593.4857
99,601.51245
100,602.15594
101,601.73566
102,602.137
103,601.938
104,601.5866
105,600.0877
106,589.2548
107,579.8241
108,576.0014
109,582.94495
110,593.8266
111,601.5056
112,602.14575
113,601.702
114,602.0585
115,601.82874
116,601.8064
117,600.3489
118,586.5701
119,577.78156
120,576.8566
121,581.12537
122,594.3237
123,601.5838
124,602.0988
125,601.08484
126,602.1065
127,601.73065
128,601.66
129,600.71356
130,589.2941
131,578.7024
132,577.0115
133,581.97595
134,594.4266
135,601.68646
136,602.0827
137,601.03705
138,602.1062
139,601.8227
140,601.7881
141,600.58813
142,589.96063
143,577.8641
144,577.0574
145,582.56396
146,596.1215
147,601.7365
148,602.03033
149,601.2872
150,602.13293
151,601.88184
152,601.82294
153,600.73944
154,588.89557
155,578.5721
156,577.48865
157,584.95325
158,596.1379
159,601.75543
160,602.10614
161,601.19635
162,602.1189
163,601.9679
164,601.751
165,601.12195
166,590.6504
167,579.29407
168,2031.0883
169,582.1623
170,595.91876
171,601.6521
172,602.0453
173,601.13336
174,602.1503
175,601.87024
176,601.838
177,600.83234
178,586.81024
179,578.0528
180,577.0901
181,581.46405
182,593.8798
183,601.5831
184,602.01117
185,601.6971
186,602.10895
187,601.8255
188,601.7179
189,600.6623
190,589.2258
191,579.20135
192,576.9569
193,582.2965
194,593.9989
195,601.4688
196,602.1214
197,601.3911
198,602.1403
199,601.9684
200,601.68756
201,600.59344
202,587.9153
203,579.2997
204,578.81055
205,584.2326
206,595.06757
207,601.6717
208,602.13446
209,601.289
210,602.0578
211,602.06104
212,601.9736
213,600.84937
214,589.3796
215,579.70746
216,577.493
217,581.06134
218,594.1775
219,601.6688
220,602.03064
221,601.2439
222,602.14954
223,601.88464
224,601.80865
225,600.7488
226,587.44525
227,579.39246
228,577.11676
229,582.1943
230,593.2385
231,601.73126
232,601.9005
233,601.1914
234,602.1401
235,601.9933
236,601.91455
237,600.9495
238,589.5522
239,580.5865
240,577.3751
241,581.4312
242,594.7593
243,601.57623
244,601.9457
245,601.4104
246,602.1374
247,601.79425
248,601.7551
249,600.73627
250,588.524
251,578.5266
252,575.9047
253,583.6525
254,596.15826
255,601.69745
256,602.0021
257,600.71564
258,602.12213
259,601.96606
260,601.78015
261,601.0686
262,589.8126
263,580.4388
264,577.3868
265,584.38586
266,596.7449
267,601.76
268,602.0437
269,601.1344
270,602.094
271,602.0512
272,601.8675
273,601.09314
274,590.4964
275,580.6529
276,577.7474
277,583.75055
278,596.313
279,601.9662
280,601.4185
281,600.6394
282,602.11536
283,602.095
284,601.88794
285,600.8587
286,590.7557
287,579.7951
288,579.59906
289,584.5263
290,599.05597
291,601.91547
292,601.88104
293,601.2159
294,602.11786
295,601.98334
296,601.9497
297,600.7642
298,586.653
299,579.2088
300,579.6545
301,584.97363
302,596.8867
303,601.73083
304,601.79224
305,600.80743
306,602.1145
307,601.93146
308,601.73676
309,600.8512
310,587.5384
311,580.088
312,2035.0619
313,583.69995
314,595.80505
315,601.7308
316,602.00055
317,601.22894
318,602.1161
319,601.9597
320,601.9013
321,600.9097
322,588.6338
323,579.67645
324,579.9096
325,584.2281
326,596.66376
327,601.9094
328,601.9089
329,600.7777
330,602.141
331,602.0786
332,602.00946
333,601.02783
334,589.5429
335,578.87006
336,579.56335
337,585.7122
338,598.8045
339,602.08923
340,601.5831
341,600.4246
342,602.10004
343,601.99084
344,602.0451
345,601.16174
346,588.5929
347,580.559
348,577.812
349,583.8235
350,595.0698
351,601.8281
352,601.8289
353,600.87476
354,602.1409
355,601.9848
356,601.81976
357,600.841
358,586.43713
359,577.06256
360,577.8281
361,584.3739
362,598.2888
363,601.87305
364,601.6576
365,600.75586
366,602.12305
367,602.04395
368,601.82715
369,601.25134
370,592.7407
371,580.4985
372,579.13513
373,586.47406
374,596.01196
375,601.9816
376,601.73456
377,600.76086
378,602.1353
379,601.9981
380,602.0359
381,600.7216
382,589.921
383,581.25586
384,580.62177
385,588.35004
386,599.4423
387,602.1151
388,601.5979
389,600.56335
390,602.0534
391,602.0974
392,601.962
393,601.3247
394,591.0321
395,580.63776
396,578.92303
397,584.3523
398,597.03894
399,602.1463
400,601.71564
401,600.7529
402,602.1353
403,602.0187
404,601.9991
405,601.23193
406,591.594
407,579.0857
408,579.0614
409,583.5695
410,597.8064
411,602.0236
412,601.4661
413,600.1995
414,601.9972
415,602.1133
416,602.15186
417,601.1885
418,589.2133
419,581.3848
420,579.5464
421,586.7752
422,599.26245
423,602.13
424,601.5003
425,600.4935
426,602.10004
427,602.13226
428,601.96735
429,601.19275
430,591.0227
431,580.8027
432,579.3873
433,585.9315
434,599.01184
435,601.9565
436,601.4891
437,600.69635
438,602.1051
439,602.11176
440,602.01245
441,601.3049
442,591.06726
443,580.7137
444,581.15845
445,586.6357
446,599.5679
447,602.0359
448,601.8282
449,601.04987
450,601.9593
451,602.11707
452,602.1194
453,601.2534
454,591.84607
455,581.24115
456,582.32996
457,588.56537
458,600.1238
459,602.1028
460,601.3735
461,600.56665
462,602.0714
463,602.1324
464,602.09094
465,601.3751
466,591.38306
467,582.7583
468,581.18353
469,587.39075
470,597.6365
471,601.98584
472,601.2536
473,600.7241
474,602.1388
475,602.0328
476,601.9311
477,601.23724
478,590.48785
479,581.56256
480,581.13715
481,586.886
482,600.00885
483,602.0972
484,601.36145
485,600.8197
486,602.0913
487,602.07166
488,602.085
489,601.20264
490,593.1586
491,584.7586
492,580.8212
493,586.38257
494,599.216
495,602.108
496,601.31683
497,600.18964
498,602.0796
499,602.1272
500,602.1176
501,601.3884
502,591.8127
503,581.89465
504,581.1074
505,587.8758
506,600.396
507,602.14185
508,601.1393
509,599.2553
510,601.86816
511,602.12024
512,602.0864
513,601.3862
514,594.3212
515,584.50757
516,581.28986
517,588.5019
518,600.5265
519,602.17487
520,601.2212
521,600.1723
522,602.0023
523,602.12604
524,602.1254
525,601.31
526,593.2347
527,582.62115
528,581.49725
529,589.8432
530,600.5368
531,602.1762
532,601.1585
533,600.4162
534,602.00684
535,602.1285
536,602.08624
537,601.2517
538,589.7528
539,582.7945
540,582.67413
541,588.1625
542,600.2562
543,602.1743
544,601.29364
545,599.8825
546,601.93396
547,602.10834
548,602.0829
549,601.3006
550,593.6609
551,580.82886
552,583.4788
553,589.07275
554,600.1615
555,602.1614
556,601.14557
557,599.777
558,601.96497
559,602.12
560,602.12885
561,601.3527
562,595.2921
563,583.8181
564,583.65515
565,589.45795
566,600.62335
567,602.1551
568,601.1541
569,599.63275
570,601.81964
571,602.1128
572,602.1195
573,601.3344
574,592.6756
575,584.0699
576,581.56604
577,588.48193
578,600.74475
579,602.1668
580,601.216
581,600.72473
582,602.07526
583,602.1219
584,602.1118
585,601.2218
586,590.1404
587,582.12225
588,581.3388
589,588.7186
590,600.80585
591,602.1649
592,601.0177
593,600.1205
594,601.93036
595,602.11365
596,602.1069
597,601.25073
598,592.2651
599,581.94257
600,581.14264
601,588.85455
602,600.75665
603,602.1655
604,601.20294
605,599.5397
606,601.6885
607,602.1326
608,602.1334
609,601.4141
610,595.0988
611,583.00507
612,584.14954
613,589.4791
614,600.772
615,602.15845
616,600.4754
617,599.6115
618,601.9239
619,602.11743
620,602.12164
621,601.56604
622,593.6866
623,587.0554
624,584.27094
625,592.7869
626,601.091
627,602.1491
628,600.9585
629,599.3919
630,601.814
631,602.1054
632,602.1094
633,601.4179
634,591.3854
635,582.96875
636,582.3495
637,590.00696
638,600.995
639,602.15875
640,600.71704
641,599.5493
642,601.78436
643,602.1048
644,602.1147
645,601.3605
646,592.68915
647,585.14905
648,583.2477
649,591.8476
650,600.91907
