,0
0,1086.3767
1,927.87164
2,675.11316
3,544.0951
4,483.22723
5,456.33295
6,512.1686
7,533.7335
8,544.1919
9,600.10706
10,804.4235
11,1028.8728
12,1056.7197
13,976.7453
14,689.69696
15,549.79016
16,488.10455
17,456.562
18,513.387
19,537.57
20,543.66656
21,593.6577
22,807.30286
23,1075.895
24,1102.4863
25,951.99615
26,701.5804
27,560.2663
28,483.96198
29,448.03946
30,501.08884
31,531.8111
32,538.4518
33,601.33295
34,796.22375
35,1015.5414
36,1090.0416
37,912.4421
38,671.95404
39,548.53406
40,479.0838
41,454.1266
42,502.01398
43,521.5932
44,535.4762
45,591.6083
46,755.4867
47,1049.5421
48,1059.9216
49,897.59
50,695.6761
51,550.5062
52,482.6741
53,448.455
54,505.19354
55,527.6029
56,537.8161
57,593.59125
58,799.4965
59,1036.7983
60,1066.4016
61,956.8688
62,703.04846
63,544.8667
64,479.4294
65,450.62982
66,501.4231
67,527.6283
68,531.8848
69,588.1725
70,765.7234
71,982.23486
72,1133.8829
73,939.3113
74,691.58
75,544.39233
76,480.36096
77,450.25616
78,497.8146
79,523.2605
80,536.7224
81,591.984
82,785.11847
83,1060.0139
84,1128.2812
85,968.9911
86,671.1731
87,551.5016
88,485.74356
89,447.8338
90,491.87244
91,514.69006
92,532.2848
93,576.99133
94,735.6576
95,1017.25116
96,1039.0626
97,900.98883
98,675.606
99,548.1998
100,488.95947
101,457.50504
102,504.19485
103,526.93787
104,539.3696
105,597.1218
106,777.8033
107,1046.2477
108,1058.3668
109,906.0284
110,655.884
111,542.02423
112,476.75455
113,444.3132
114,496.98505
115,529.98425
116,541.7903
117,588.4241
118,743.96326
119,989.0221
120,1109.8922
121,954.83844
122,686.0831
123,556.4741
124,475.51218
125,438.25507
126,495.56067
127,520.8724
128,536.9025
129,594.0468
130,741.2706
131,947.48254
132,1027.7782
133,880.35376
134,653.59735
135,542.9528
136,479.3911
137,455.9244
138,491.67715
139,515.1518
140,530.7898
141,589.2773
142,741.54254
143,992.86487
144,1022.36145
145,908.2043
146,670.9066
147,542.46075
148,478.34692
149,449.29483
150,500.9236
151,528.5623
152,542.0087
153,599.2303
154,754.71954
155,1010.8149
156,1222.9906
157,903.3179
158,656.5275
159,544.9344
160,474.6031
161,456.65237
162,500.82138
163,525.8714
164,542.0366
165,590.4233
166,781.3612
167,1024.4417
168,1169.2249
169,979.66016
170,690.547
171,543.8959
172,477.50726
173,434.22812
174,497.0068
175,522.197
176,538.0646
177,585.10974
178,745.2837
179,966.6577
180,1039.5453
181,890.80774
182,659.21326
183,531.35956
184,473.14697
185,441.78113
186,498.38596
187,522.45483
188,538.351
189,589.7002
190,773.71075
191,998.7258
192,1026.7291
193,857.7136
194,663.88446
195,535.74207
196,481.522
197,448.95645
198,487.07993
199,525.10913
200,524.125
201,577.6742
202,785.3453
203,1074.0857
204,1047.1306
205,875.95996
206,671.64685
207,545.95764
208,470.98273
209,436.97678
210,491.81555
211,518.9914
212,527.47656
213,587.8877
214,759.02875
215,1043.9309
216,1073.2812
217,867.84894
218,642.2641
219,531.1432
220,467.50775
221,454.66495
222,498.90652
223,524.0547
224,533.2979
225,592.8336
226,738.7487
227,991.4922
228,1031.306
229,846.7287
230,639.1949
231,536.48114
232,472.20947
233,444.12714
234,502.91843
235,522.6445
236,531.2218
237,584.5239
238,754.6325
239,990.20197
240,995.3998
241,857.0356
242,647.5562
243,539.23785
244,478.51917
245,448.66943
246,505.70163
247,522.5575
248,530.70355
249,591.42426
250,786.2889
251,1016.7918
252,1054.597
253,844.1638
254,652.9477
255,539.5147
256,464.74756
257,425.10995
258,491.0096
259,509.923
260,522.1797
261,580.91284
262,730.12146
263,913.5704
264,1001.706
265,844.49396
266,638.0432
267,530.25385
268,465.3728
269,438.76407
270,495.97818
271,521.79083
272,527.2487
273,595.88055
274,728.1744
275,969.0952
276,981.03033
277,846.86346
278,636.6512
279,529.36304
280,468.2381
281,435.13348
282,490.7211
283,529.22406
284,536.26733
285,589.52783
286,771.4675
287,1059.4652
288,1044.1824
289,856.73224
290,646.02716
291,530.5085
292,472.4773
293,440.02222
294,494.05115
295,520.5254
296,532.3573
297,590.6712
298,758.7287
299,968.28796
300,1049.3824
301,915.9826
302,644.8028
303,527.9589
304,462.08228
305,436.2527
306,493.30328
307,528.00916
308,526.57715
309,573.4259
310,771.1142
311,980.7253
312,967.685
313,875.1581
314,647.54974
315,526.4071
316,466.981
317,448.0381
318,505.78406
319,507.62994
320,521.35175
321,580.8853
322,737.5072
323,1006.5233
324,1051.3784
325,885.87915
326,648.12445
327,538.43365
328,468.68024
329,443.99002
330,505.24496
331,509.52362
332,525.9362
333,594.74475
334,749.8193
335,1052.2601
336,1038.8907
337,846.02527
338,627.4335
339,528.7552
340,462.40756
341,436.95773
342,497.3538
343,520.3428
344,526.2255
345,595.5041
346,772.0859
347,945.51935
348,973.97375
349,826.47235
350,629.81433
351,525.1364
352,453.07596
353,426.84134
354,488.14667
355,518.9295
356,535.5078
357,585.8134
358,730.3989
359,961.7326
360,1008.5563
361,786.755
362,608.63464
363,520.6388
364,467.0544
365,451.49237
366,502.15726
367,512.90295
368,536.9097
369,589.44586
370,758.5997
371,1009.70056
372,1008.82
373,838.36273
374,619.76447
375,525.56195
376,458.66864
377,450.03424
378,499.72412
379,521.1707
380,529.426
381,585.11316
382,754.7316
383,1028.3491
384,972.33014
385,791.52655
386,629.58405
387,533.5774
388,475.17706
389,446.7545
390,494.33044
391,520.66205
392,529.6757
393,592.606
394,777.4162
395,968.3999
396,1106.2462
397,858.7112
398,622.3581
399,526.9879
400,458.81534
401,433.53552
402,485.0019
403,517.04767
404,518.6251
405,582.7462
406,752.18726
407,1027.5796
408,1102.2892
409,871.66327
410,633.13306
411,529.9266
412,455.14102
413,440.08786
414,502.17178
415,523.31494
416,530.4365
417,593.66785
418,756.35
419,989.9975
420,994.8538
421,835.08307
422,617.3729
423,535.2944
424,468.60614
425,441.5327
