,0
0,670.1762
1,675.4713
2,685.19336
3,696.3588
4,713.54083
5,718.15265
6,707.51776
7,700.78754
8,697.86066
9,691.1735
10,678.926
11,669.62115
12,671.0923
13,674.32227
14,683.76
15,696.0678
16,712.9249
17,719.84033
18,708.2636
19,698.9301
20,697.39667
21,690.2145
22,679.3218
23,670.82745
24,669.5826
25,671.63416
26,684.6864
27,695.5857
28,714.2703
29,720.4227
30,712.12256
31,704.7064
32,702.174
33,691.4683
34,680.38086
35,671.10077
36,669.1818
37,695.7472
38,686.2315
39,697.88104
40,714.0257
41,721.50635
42,706.6625
43,702.6022
44,698.2183
45,693.1583
46,683.4543
47,672.3977
48,669.9224
49,676.51746
50,685.79675
51,696.9249
52,713.7448
53,720.75146
54,711.1229
55,702.8827
56,700.21606
57,691.7176
58,680.4301
59,671.5981
60,668.807
61,673.8142
62,684.4178
63,697.0847
64,715.4642
65,719.5823
66,706.1694
67,702.1671
68,699.1825
69,691.8617
70,681.23
71,670.46
72,668.1469
73,674.5432
74,684.5264
75,697.0619
76,716.1941
77,720.01227
78,711.95013
79,704.821
80,699.9544
81,692.6912
82,682.27405
83,672.831
84,670.58545
85,675.05206
86,686.26373
87,697.838
88,714.96454
89,720.4744
90,710.3877
91,704.3776
92,702.75836
93,691.26636
94,680.8265
95,669.7123
96,1986.358
97,673.5083
98,685.09
99,696.31793
100,715.19904
101,720.8448
102,710.6596
103,703.02045
104,700.09143
105,691.5237
106,682.6437
107,672.3699
108,669.3506
109,674.7061
110,686.4356
111,698.03754
112,716.51697
113,719.1596
114,710.5417
115,703.26294
116,703.9746
117,692.9419
118,681.1914
119,673.08203
120,671.0029
121,675.7204
122,687.19165
123,699.25507
124,715.0202
125,721.9644
126,713.2669
127,705.3503
128,703.5322
129,692.41394
130,681.3614
131,673.59094
132,669.4881
133,675.05096
134,687.0701
135,699.92395
136,716.8646
137,721.21497
138,710.80646
139,706.37335
140,702.91
141,692.72485
142,680.48596
143,672.0844
144,668.1283
145,674.7856
146,686.2128
147,699.1145
148,715.869
149,721.14575
150,713.4072
151,705.3366
152,703.4198
153,692.605
154,682.64124
155,673.97955
156,671.92334
157,675.003
158,685.0819
159,696.81683
160,715.97375
161,722.51605
162,712.09424
163,702.95593
164,700.8285
165,692.7621
166,682.0414
167,671.6776
168,669.35065
169,674.81494
170,686.06165
171,700.71936
172,715.2484
173,721.77515
174,710.74695
175,706.4674
176,702.11017
177,693.26245
178,682.4354
179,670.0687
180,669.81366
181,675.08203
182,687.6345
183,701.3768
184,715.7436
185,720.69446
186,713.603
187,705.45703
188,704.0314
189,693.49194
190,681.8531
191,672.2251
192,668.12427
193,674.8903
194,686.68414
195,699.4495
196,715.73627
197,721.262
198,713.9215
199,704.9349
200,705.04596
201,693.85077
202,683.6026
203,673.87225
204,671.7492
205,677.8988
206,688.7958
207,699.0833
208,717.52985
209,722.9228
210,715.2832
211,707.57574
212,708.52936
213,693.65
214,681.824
215,671.72314
216,-23.370037
217,676.93286
218,686.85645
219,701.52356
220,717.5689
221,720.5833
222,710.95636
223,706.1174
224,704.90674
225,693.7503
226,682.06946
227,670.88464
228,672.49744
229,676.49854
