102.9329,86.214745
87.3665,149.67628
70.4045,39.62569
49.7957,33.13912
55.1057,57.397114
75.8099,123.225975
932.1757,1453.0864
2835.7927,2381.327
1421.663,2327.4822
419.3153,695.34753
237.6254,273.09482
118.0314,44.37331
96.6584,41.98659
84.9854,226.57051
93.2131,27.646992
47.4316,35.649616
47.5485,15.662067
197.6403,15.89748
1579.6851,2162.444
6107.2441,6381.1318
4774.6484,2381.1687
3151.8076,2373.2122
315.8798,110.12527
182.3132,96.65218
156.4582,156.31306
121.7664,175.1097
127.3168,74.33004
98.7273,28.547321
102.0528,-19.722454
244.303,170.67287
1356.7496,2380.4097
3189.468,2379.453
819.254,2053.117
377.5148,689.4779
144.1633,69.33132
114.3652,31.5826
96.3583,163.51869
80.754,87.95486
72.0126,7.1997876
59.3864,19.552204
46.9743,-23.09776
88.3041,469.42938
1257.9064,2380.6978
2772.0386,2380.5388
800.9811,2360.5166
1015.7593,818.8746
183.1678,65.69271
115.1111,34.980366
88.5547,78.56063
82.1528,180.90877
83.5302,115.56838
48.445,54.59682
37.6509,-28.970013
132.5084,317.29385
2229.041,2364.668
2892.1169,2381.0876
688.9135,520.7509
344.4694,905.2276
151.6234,205.03712
127.8339,87.7333
67.7333,69.63802
58.6085,36.802998
87.1188,179.07332
54.3372,-3.15147
40.6078,-19.464703
128.0346,26.924213
4128.2197,2306.2974
5175.1816,2378.6501
3791.5325,1978.209
327.1077,1428.635
379.9546,462.9799
186.7726,84.66573
67.7333,46.52657
58.6085,142.26399
65.5988,50.9919
54.3372,32.214985
40.6078,34.882893
128.0346,69.34792
4128.2197,2381.2747
5175.1816,2380.8665
3791.5325,2379.2761
2494.7002,588.1091
355.603,75.45266
170.861,55.561543
117.0024,33.583088
95.3513,47.245747
103.331,181.1733
107.2416,26.777851
62.4925,34.69356
130.3255,306.65347
3428.0916,2380.5264
4120.3447,2381.2683
2581.967,2379.3855
1037.1583,494.89297
278.264,108.92379
142.4168,66.2781
106.1315,19.821003
91.3983,190.36354
121.9069,258.79587
92.0354,43.608784
468.2616,273.66116
1198.0562,1665.4681
3270.4883,2380.965
9382.7451,2380.8875
5028.3628,2377.7373
3122.3206,2380.6423
959.3012,345.27054
300.0652,98.49038
197.9178,144.73726
162.0941,82.691734
157.0679,48.469685
152.6618,38.32552
131.8597,53.449177
305.9635,651.8943
1619.5397,2380.5664
4074.9827,2380.8757
1268.1389,1873.0507
613.0193,876.3111
367.1648,241.18019
172.7186,64.292015
132.1123,20.611652
111.4608,105.392784
110.1978,8.257771
86.978,8.644001
67.4168,45.018818
329.6888,95.67318
998.1774,872.9069
6150.2241,6381.2725
2708.3682,2367.065
474.6498,645.9125
252.4707,279.3768
135.7227,17.215107
104.7808,13.479694
90.6394,57.78609
91.4578,108.75277
84.2695,15.662678
64.1801,57.12563
93.9015,71.17385
1265.1034,2371.5195
2235.3831,2377.6667
1732.5098,2380.7314
1191.6353,1282.3959
276.1906,103.11697
127.0549,44.87984
81.081,34.87398
68.7023,151.59785
55.9728,22.243916
16.9122,27.511189
21.6227,-7.6791797
112.3276,290.41983
5339.5776,5381.203
4970.5698,4381.341
8006.0649,8377.3794
1032.3983,1836.7216
367.2899,216.52577
182.6323,18.091572
100.9779,184.59822
130.2603,132.13051
135.1337,76.06905
126.2365,32.17055
158.42,183.80305
147.3583,68.39449
2557.4502,2379.987
1982.641,2371.3508
3995.7795,2360.9233
2388.573,2361.1797
423.4133,206.65999
174.9531,38.942097
131.0249,80.05801
104.5826,102.0378
100.1057,60.622578
84.4861,45.120197
77.0671,12.860249
463.4194,251.07124
963.8687,2375.7188
2529.8684,2381.2366
2162.6824,2325.0508
755.0631,898.78564
329.0757,132.61281
126.48,45.124897
93.7882,81.32809
87.5982,54.499653
93.1313,144.79646
30.2141,97.51144
86.0549,24.273212
52.1228,56.244892
355.1836,1620.6984
2082.5967,2375.9883
1796.5511,2367.9148
416.3851,612.73413
267.1241,566.84204
348.6484,331.68613
214.6162,139.71803
145.9564,276.837
82.3185,109.20266
47.6176,30.690266
48.6517,-8.834087
152.1096,56.58919
1074.0127,2374.0916
2516.0457,2380.6733
2990.8679,2379.6702
2309.9978,2361.0305
739.7578,634.29126
164.6313,16.715351
106.157,27.126972
82.7081,111.11202
79.9682,53.282185
58.1203,22.008747
57.3985,57.634968
639.7512,531.80273
1070.9233,2380.8425
3086.6667,2381.1326
3658.3413,2380.093
2917.9719,1432.319
443.7528,114.63668
144.1384,18.68343
107.2359,22.002033
102.1023,246.55135
91.0528,111.84432
59.5333,9.83437
53.6633,-10.816509
444.3933,698.08685
3267.9226,2379.8486
4067.4431,2381.273
2371.269,2077.3975
421.5546,369.89755
146.9064,113.16012
98.5695,6.7010694
63.0744,25.32491
62.3933,61.55013
58.0665,57.50429
22.9989,49.52669
46.3889,3.9506419
1262.8213,514.4894
1969.0435,2134.6235
4676.6489,2381.023
938.9297,1317.4966
867.2836,1133.2196
202.449,264.2559
126.5896,12.679707
79.55,63.660725
66.6907,82.83529
77.3738,71.37759
47.2696,67.2394
30.4992,-41.88914
386.7654,282.77304
623.6344,602.57086
2816.7395,2381.257
1949.8359,1383.2877
228.4411,755.72437
102.161,69.97994
56.7674,15.176838
45.491,21.820087
43.8996,239.34969
54.1843,63.993855
40.3609,-4.7849536
7.8735,32.206135
17.1883,45.97115
2693.9473,2380.1504
3816.3762,2381.1072
2073.6057,2373.8765
1248.8806,2347.1345
341.5587,149.87013
142.5467,157.42647
116.9596,91.921715
127.3369,66.09353
98.8952,13.087666
72.3824,43.580463
72.844,40.97304
607.1758,189.5931
430.0907,2376.6345
3489.0215,2381.0046
589.2204,1436.0375
598.0699,743.9642
194.6067,108.255516
96.5021,7.4058423
73.4293,70.02395
107.4715,122.30019
76.3654,40.616596
37.481,30.099873
52.8979,8.028828
62.7901,-34.605145
2005.8333,2380.5999
3632.0034,2377.9226
4215.3701,2381.1565
1282.0369,2378.7268
469.5545,119.22225
144.6631,76.72445
116.9843,11.87801
86.414,35.337177
99.6999,348.0447
93.1027,41.943806
59.6313,33.804646
59.9915,245.50087
1572.0183,2378.6165
8664.3584,8381.3308
4062.614,2372.912
1427.108,622.05054
389.7313,367.11404
149.1228,35.30422
112.3329,16.21645
88.6037,85.427086
90.873,101.5035
64.913,15.584614
92.9186,12.36684
121.6506,274.20242
1992.3862,1594.2804
2978.9426,2376.6416
2716.4851,2379.6157
1539.6617,2289.054
271.7418,107.41604
171.7012,43.74361
96.6284,15.39687
83.6208,162.68092
89.8992,193.63985
75.5955,12.015095
43.7427,-31.176128
110.9477,371.87064
526.7396,2346.8083
3994.3625,2381.1646
1448.8779,2306.8635
320.916,368.49704
98.8926,149.21907
78.2989,33.00307
65.1265,17.442524
49.1991,71.4269
59.3946,43.765034
