,0
0,189.99385
1,224.6689
2,533.08765
3,769.6246
4,631.1536
5,622.7284
6,657.6937
7,728.18225
8,765.26337
9,671.37274
10,388.4671
11,210.22041
12,167.82973
13,228.75502
14,584.3599
15,768.69836
16,637.11414
17,618.41284
18,643.1506
19,711.7549
20,761.09076
21,686.3185
22,349.10574
23,206.41212
24,193.0168
25,222.28401
26,597.5119
27,766.2695
28,628.6751
29,617.7098
30,641.4472
31,676.53424
32,733.27856
33,670.45105
34,357.9446
35,201.89687
36,197.86183
37,226.11494
38,611.1146
39,758.6415
40,637.0148
41,622.14514
42,637.53265
43,708.6678
44,744.75507
45,672.4186
46,418.2704
47,195.83504
48,196.618
49,216.16438
50,567.7116
51,759.53564
52,633.3503
53,617.5465
54,657.3544
55,705.3545
56,716.21075
57,668.84045
58,347.59244
59,209.20149
60,194.3072
61,227.03291
62,615.0688
63,758.6696
64,630.51526
65,617.9903
66,642.9351
67,706.6465
68,711.85864
69,669.28754
70,399.94687
71,206.75972
72,201.86226
73,236.1653
74,597.7601
75,772.3021
76,632.00037
77,618.6968
78,639.51855
79,698.8794
80,723.27045
81,678.67615
82,415.11038
83,206.90187
84,194.09401
85,233.342
86,540.1247
87,738.43256
88,637.2012
89,616.24365
90,648.2007
91,685.8451
92,731.4743
93,672.3404
94,331.3044
95,203.98726
96,209.99477
97,260.3785
98,582.6543
99,758.2805
100,626.8036
101,613.2815
102,646.8757
103,713.584
104,754.59985
105,686.3374
106,383.32404
107,199.70564
108,192.44319
109,244.92946
110,622.0656
111,744.81354
112,629.3664
113,613.8731
114,657.3527
115,704.3811
116,761.67926
117,687.7082
118,350.02866
119,207.75948
120,195.28944
121,248.81746
122,613.18463
123,748.0389
124,635.2295
125,615.80963
126,634.41986
127,674.37213
128,715.851
129,677.46954
130,391.58328
131,207.35323
132,201.19221
133,284.15787
134,625.8837
135,755.36475
136,627.5574
137,616.3042
138,643.2962
139,725.92816
140,729.61194
141,708.6822
142,404.39084
143,207.89784
144,197.37727
145,253.2961
146,623.9527
147,740.8789
148,628.09265
149,616.39417
150,655.2185
151,716.4949
152,733.9358
153,669.5829
154,320.29947
155,210.51198
156,195.5533
157,246.80666
158,605.6864
159,760.12067
160,628.07526
161,615.0806
162,630.1076
163,672.3765
164,709.05945
165,675.9944
166,476.2725
167,220.19313
168,2381.3699
169,274.2225
170,615.3325
171,722.91
172,625.7423
173,615.8963
174,637.66693
175,706.7445
176,725.41003
177,675.3725
178,392.59277
179,216.40034
180,206.1982
181,258.322
182,604.4716
183,762.719
184,627.4881
185,619.5421
186,655.44745
187,702.96405
188,735.0138
189,670.3928
190,404.88324
191,186.93135
192,186.79646
193,212.88844
194,624.8659
195,759.13794
196,634.022
197,615.32825
198,633.53015
199,655.07385
200,690.6848
201,690.9659
202,426.3779
203,243.91982
204,200.43794
205,253.9822
206,616.7474
207,725.041
208,625.2313
209,614.32574
210,634.7432
211,701.5577
212,716.29095
213,675.7154
214,357.0837
215,222.96638
216,202.03706
217,265.9351
218,666.191
219,702.74835
220,629.239
221,614.7285
222,638.72504
223,676.4455
224,752.18616
225,673.467
226,434.20505
227,236.85963
228,215.24391
229,292.65518
230,629.2749
231,736.0167
232,629.60114
233,619.92816
234,634.891
235,676.5177
236,696.6269
237,709.17596
238,347.18417
239,201.39516
240,192.63063
241,826.3966
242,538.0291
243,732.6003
244,629.1651
245,616.6712
246,636.17395
247,687.90594
248,729.87195
249,687.1353
250,398.65588
251,204.6186
252,202.1722
253,261.35965
254,639.6304
255,710.695
256,626.7157
257,613.92786
258,631.9454
259,677.0982
260,686.7105
261,711.33026
262,436.04932
263,213.37221
264,206.06099
265,272.26224
266,651.47205
267,715.98303
268,627.2855
269,611.743
270,635.8152
271,698.54297
272,721.63336
273,678.3076
274,420.87766
275,221.00941
276,206.34023
277,289.10727
278,659.13104
279,694.8802
280,620.68616
281,613.27185
282,632.5936
283,678.40137
284,720.1336
285,677.07324
286,405.91824
287,217.04207
288,206.62831
289,319.3016
290,675.5091
291,681.79407
292,621.3304
293,612.42126
294,634.76056
295,684.1545
296,712.2363
297,704.0401
298,396.94672
299,216.9695
300,204.13594
301,297.4172
302,680.91486
303,688.5724
304,623.5738
305,609.4316
306,631.46844
307,660.2542
308,686.42126
309,688.18646
310,429.65778
311,211.16048
312,208.56276
313,269.77994
314,625.3877
315,723.45245
316,624.037
317,613.6047
318,637.3082
319,665.1198
320,704.1293
321,691.5107
322,427.3818
323,222.05763
324,211.76595
325,335.85153
326,673.0127
327,674.8704
328,623.51074
329,608.77844
330,628.72455
331,659.6241
332,676.95325
333,677.20325
334,491.69287
335,242.16524
336,221.71053
337,309.00607
338,659.4202
339,704.5887
340,623.5531
341,608.49756
342,636.2719
343,661.46686
344,693.66425
345,692.3681
346,466.0685
347,220.3368
348,217.36592
349,334.06558
350,660.0453
351,681.0039
352,619.52234
353,610.6198
354,635.686
355,654.462
356,681.0641
357,693.6235
358,453.31293
359,226.57143
360,220.95088
361,352.5336
362,679.3627
363,692.0379
364,619.049
365,610.22003
366,629.825
367,645.28876
368,699.5479
369,712.69116
370,437.58435
371,222.71895
372,222.02919
373,315.95206
374,666.9418
375,672.6208
376,623.42413
377,611.81476
378,630.2534
379,652.7238
380,666.9676
381,676.67175
382,444.2932
383,224.62416
384,225.55672
385,359.38156
386,680.46747
387,663.0969
388,618.45715
389,612.7622
390,657.29846
391,695.7136
392,728.8983
393,683.04224
394,358.93973
395,205.11763
396,199.44582
397,292.6066
398,674.3218
399,667.6023
400,620.2087
401,612.59204
402,644.39716
403,670.4659
404,690.1116
405,707.1986
406,451.3713
407,232.08467
408,210.19826
409,308.9935
410,679.45557
411,664.26935
412,622.79443
413,616.0428
414,630.99475
415,666.844
416,704.65826
417,689.6112
418,378.0044
419,223.04689
420,207.58607
421,336.72287
422,688.7293
423,662.4814
424,619.91504
425,608.32227
426,628.94104
427,668.74054
428,680.1446
429,742.19464
430,443.7362
431,240.54048
432,218.55147
433,343.43588
434,684.5377
435,663.0592
436,618.624
437,610.8265
438,628.0131
439,679.9532
440,686.49207
441,692.0614
442,420.52115
443,209.90407
444,219.69453
445,343.0461
446,684.2698
447,662.91235
448,618.91364
449,611.6511
450,640.86743
451,662.1633
452,666.13245
453,711.48303
454,436.13544
455,254.85426
456,223.98457
457,350.85983
458,688.13617
459,655.56476
460,618.0179
461,604.8602
462,623.7547
463,640.099
464,654.87573
465,740.6375
466,494.93506
467,228.1858
468,237.43306
469,425.44177
470,706.94446
471,646.3585
472,617.58997
473,611.1277
474,628.96094
475,663.2701
476,691.93384
477,695.85925
478,410.65714
479,228.25563
480,219.39375
481,326.87344
482,667.2639
483,661.0845
484,620.34686
485,612.2959
486,629.71454
487,641.8925
488,665.70996
489,712.06104
490,490.67392
491,254.19478
492,227.25783
493,334.121
494,691.2089
495,661.9385
496,614.67584
497,607.8028
498,629.51245
499,645.43506
500,672.93726
501,726.7103
502,466.99664
503,244.81831
504,245.78432
505,505.5571
506,703.85394
507,658.4727
508,616.73724
509,607.57056
510,633.4917
511,667.63275
512,663.56775
513,736.59875
514,464.91266
515,268.93234
516,221.62337
517,358.84457
518,689.4148
519,656.3008
520,614.74664
521,613.9169
522,646.23944
523,650.67554
524,666.66095
525,729.18256
526,491.85776
527,240.56197
528,268.9302
529,435.69113
530,695.743
531,664.1114
532,618.79803
533,612.12427
534,626.428
535,654.82666
536,670.21686
537,699.0354
538,526.7485
539,245.14021
540,243.39406
541,400.36838
542,691.9499
543,644.72876
544,616.4398
545,608.5147
546,628.7473
547,655.8214
548,680.2481
549,722.30597
550,504.19974
551,219.71309
552,221.05025
553,343.5779
554,696.1578
555,660.19073
556,615.3089
557,609.1958
558,624.987
559,653.9942
560,658.006
561,763.9507
562,511.7507
563,251.42787
564,216.06349
565,412.0723
566,701.57227
567,653.4399
568,617.64545
569,606.5602
570,631.1621
571,640.30817
572,658.5935
573,741.4457
574,534.3472
575,257.2996
576,236.4474
577,425.5654
578,695.7235
579,651.4186
580,616.51196
581,609.34827
582,627.03735
583,646.1995
584,657.55835
585,734.92664
586,438.8554
587,257.44302
588,234.30733
589,366.93643
590,694.9723
591,652.64685
592,616.84503
593,610.5508
594,627.8285
595,641.25183
596,663.98236
597,736.818
598,441.94284
599,230.32497
600,226.64943
601,405.03143
602,697.23096
603,654.08167
604,615.1137
605,607.3974
606,627.8732
607,664.08
608,651.37225
609,737.02014
610,527.0378
611,228.49574
612,244.69777
613,333.27805
614,682.7719
615,642.32776
616,612.86816
617,609.09375
618,639.27954
619,674.256
620,691.41016
621,697.407
622,571.67554
623,231.1274
624,219.87251
625,396.12698
626,699.78467
627,641.29596
628,610.38965
629,602.9651
630,623.53656
631,656.1512
632,670.1051
633,730.47284
634,394.26132
635,230.58833
636,225.55544
637,406.57233
638,685.8769
639,642.63464
640,614.03516
641,610.5394
642,629.7445
643,663.1456
644,664.5883
645,750.538
646,469.24084
647,257.51407
648,244.67781
649,444.1437
650,701.39795
651,647.34766
652,613.30145
653,606.37695
654,628.0037
655,645.9835
656,672.70294
657,708.19904
658,466.10303
659,213.27876
660,217.22389
661,387.48227
662,713.26605
663,646.22003
664,614.7515
665,607.72095
666,627.2299
667,642.4405
668,654.3522
669,718.9447
670,460.0362
671,269.2504
672,260.20828
673,436.0814
674,699.32007
675,638.41815
676,614.52795
677,612.202
678,631.6468
679,667.2758
680,663.0087
681,716.0367
682,409.92874
683,222.82442
684,224.7306
685,418.2212
686,700.9613
687,645.8299
688,616.6124
689,605.5046
690,629.5817
691,646.677
692,656.42914
693,738.26996
694,462.20816
695,252.16878
696,266.57852
697,502.8774
698,729.34424
699,644.29193
700,617.0362
701,609.24414
702,627.7809
703,654.7318
704,663.95325
705,722.87213
706,506.91312
707,245.10042
708,272.40024
709,494.55945
710,747.3288
711,635.3934
712,613.3083
713,607.8494
714,626.7413
715,642.0894
716,661.2331
717,723.7967
718,481.20438
719,253.64735
720,241.86043
721,439.40726
722,741.16736
723,636.44275
724,613.2716
725,609.38074
726,627.2556
727,641.43427
728,666.5671
729,759.08813
730,575.7458
731,227.42464
732,238.38454
733,410.4665
734,704.36707
735,643.0583
736,614.2952
737,608.0213
738,627.24615
739,644.4465
740,688.6577
741,686.70856
742,396.55344
743,228.89626
744,239.29683
745,475.74268
746,729.1915
747,635.5978
748,611.97314
749,609.99207
750,626.4354
751,642.1258
752,671.8374
753,701.8924
754,495.00256
755,229.16792
756,227.42122
757,460.49396
758,729.8045
759,638.4602
760,610.10297
761,606.1294
762,630.633
763,640.1497
764,661.5789
765,696.8758
766,517.1654
767,232.88148
768,227.80605
769,462.0481
770,695.7855
771,631.99805
772,613.1026
773,605.1825
774,621.01276
775,641.5291
776,655.8535
777,753.3285
778,509.91592
779,261.94418
780,245.10573
781,491.08908
782,720.7305
783,636.96295
784,612.241
785,606.94025
786,625.7329
787,635.52295
788,649.3828
789,746.3287
790,419.9937
791,261.47305
792,237.26881
793,495.8288
794,763.53503
795,636.735
796,612.8186
797,608.6288
798,640.7981
799,666.10266
800,675.82904
801,718.82947
802,370.19095
803,240.19893
804,247.4814
805,484.84326
806,716.6921
807,647.32684
808,613.44415
809,611.01263
810,627.5346
811,646.5606
812,668.32324
813,730.6521
814,503.70044
815,275.0189
816,251.66566
817,444.64548
818,710.5711
819,635.82263
820,615.4966
821,604.0121
822,626.567
823,641.90076
824,673.9473
825,750.4797
826,440.2064
827,239.49586
828,267.36063
829,509.84006
830,736.50696
831,632.2079
832,611.2117
833,606.1945
834,627.29034
835,656.3486
836,663.873
837,721.8293
838,504.75226
839,270.09573
840,262.47922
841,384.1206
842,765.1622
843,631.1257
844,608.5778
845,603.63165
846,625.2448
847,636.5046
848,652.8866
849,770.6163
850,479.37265
851,270.31406
852,311.35397
853,500.253
854,750.6737
855,629.4628
856,606.00433
857,607.22235
858,628.48926
859,641.1952
860,660.27124
861,744.6467
862,542.1316
863,281.17087
864,258.58188
865,512.7453
866,744.0883
867,632.66394
868,613.63
869,609.8641
870,624.0376
871,638.3314
872,654.8028
873,695.17474
874,442.45975
875,289.91434
876,275.17606
877,521.8279
878,765.61316
879,641.7884
880,614.3416
881,608.1894
882,627.0487
883,640.6899
884,650.01654
885,758.01276
886,588.66187
887,310.82175
888,277.9965
889,471.4257
890,762.57745
891,632.9657
892,608.3589
893,605.09216
894,623.2846
895,644.6362
896,662.4268
897,720.6798
898,554.3346
899,296.56894
900,320.11087
901,526.27905
902,761.0068
903,632.1999
904,611.00543
905,608.23596
906,624.5058
907,637.02594
908,649.01245
909,723.85034
910,473.10565
911,261.84116
912,273.32297
913,548.12604
914,762.2164
915,637.90674
916,611.3766
917,612.7087
918,629.1
919,657.9284
920,661.40125
921,721.4617
922,429.83868
923,249.20076
924,248.3207
925,574.3978
926,765.39954
927,634.03455
928,614.7606
929,610.2935
930,624.6806
931,633.73505
932,654.8975
933,728.35474
934,525.62744
935,261.8917
936,261.42593
937,499.29807
938,751.97
939,634.66956
940,608.32007
941,609.11194
942,635.8234
943,655.793
944,681.61
945,703.92316
946,437.72906
947,243.74971
