,0
0,486.9815
1,568.0198
2,727.26434
3,897.26917
4,954.20917
5,929.9958
6,1009.5381
7,971.15717
8,955.69495
9,665.6764
10,783.4446
11,539.66736
12,499.6849
13,573.44415
14,706.54425
15,906.6023
16,972.2524
17,945.08704
18,990.2385
19,973.53656
20,951.7773
21,671.2548
22,792.65295
23,532.0443
24,499.9173
25,563.7106
26,705.2776
27,922.58044
28,941.7873
29,947.9413
30,985.2037
31,1004.16705
32,961.1429
33,663.97815
34,790.3483
35,521.87823
36,512.8531
37,570.3327
38,703.76654
39,928.36456
40,972.60004
41,932.0321
42,973.10504
43,982.9701
44,957.1764
45,667.97064
46,773.2725
47,-151.40215
48,508.08432
49,554.6267
50,710.31604
51,918.28864
52,959.45605
53,947.4294
54,1009.7793
55,987.61224
56,974.0292
57,662.1551
58,792.57153
59,537.57733
60,213.50142
61,571.1321
62,703.7795
63,922.64984
64,951.99414
65,946.0881
66,988.46136
67,987.3072
68,971.91455
69,664.18445
70,778.69556
71,532.5571
72,522.84546
73,586.15204
74,706.193
75,893.8461
76,956.3307
77,944.5169
78,979.1225
79,992.86786
80,962.0626
81,669.2252
82,774.76184
83,532.6525
84,501.06732
85,578.1811
86,725.10736
87,939.3957
88,972.36487
89,950.4882
90,1001.61993
91,1001.0878
92,971.48816
93,664.53577
94,788.1495
95,526.3506
96,540.33655
97,666.0825
98,706.5144
99,924.14404
100,929.0866
101,954.8286
102,999.07227
103,982.434
104,956.8638
105,674.98206
106,784.8408
107,516.29034
108,496.2182
109,613.5772
110,700.59326
111,941.8816
112,945.6026
113,953.9637
114,1009.4041
115,987.4536
116,945.7203
117,672.3521
118,791.48505
119,533.9887
120,504.82068
121,628.57104
122,703.01843
123,932.42926
124,963.9086
125,950.85956
126,962.75806
127,1006.6948
128,972.523
129,670.12286
130,783.3292
131,533.73804
132,520.9298
133,735.141
134,699.97687
135,933.547
136,933.27924
137,951.22064
138,989.7969
139,966.7752
140,963.173
141,685.88947
142,778.8854
143,534.3079
144,511.0016
145,647.0681
146,700.29456
147,940.61664
148,936.5183
149,951.4695
150,1008.2254
151,975.6205
152,962.7924
153,664.7744
154,780.002
155,540.71625
156,506.13705
157,621.6622
158,705.0717
159,925.59576
160,937.54926
161,952.8989
162,949.7709
163,1008.5768
164,977.2253
165,668.21936
166,752.0903
167,559.5168
168,90123.25
169,713.6205
170,702.8144
171,948.57086
172,925.2348
173,950.7675
174,972.151
175,989.8957
176,970.13367
177,668.7152
178,784.077
179,550.87
180,531.55396
181,660.20264
182,705.1776
183,919.42847
184,934.4176
185,942.3955
186,1008.4215
187,986.9955
188,965.39764
189,666.8656
190,778.97144
191,466.33502
192,476.5038
193,546.9004
194,701.5294
195,929.8842
196,960.2603
197,951.8313
198,960.8117
199,1008.3358
200,999.334
201,675.12976
202,769.61835
203,601.3227
204,519.9345
205,644.06726
206,702.9866
207,947.91675
208,925.5981
209,953.7386
210,962.998
211,992.5004
212,963.2628
213,666.32983
214,790.3762
215,562.3025
216,524.7566
217,681.76355
218,671.1775
219,960.8859
220,944.783
221,953.7441
222,974.24304
223,1006.53595
224,958.4998
225,667.14825
226,768.6561
227,581.99005
228,551.637
229,750.6886
230,698.7745
231,948.0737
232,945.45404
233,940.53723
234,963.6095
235,1006.53186
236,985.6432
237,688.7797
238,792.64685
239,-220.8051
240,496.90213
241,-7705.809
242,727.0616
243,946.901
244,941.2695
245,949.93005
246,967.14124
247,1001.07117
248,968.8932
249,673.6672
250,781.5262
251,528.1751
252,524.9537
253,673.6413
254,695.78937
255,958.9367
256,928.13586
257,954.6801
258,957.43976
259,1007.64746
260,999.3165
261,688.7636
262,767.50134
263,546.9303
264,531.41565
265,709.28845
266,687.23206
267,956.72577
268,931.357
269,956.04443
270,966.4805
271,997.02655
272,976.1093
273,671.66254
274,772.8376
275,560.6141
276,531.93243
277,742.7215
278,680.42194
279,973.6874
280,938.34357
281,954.97064
282,959.0797
283,1005.3656
284,969.98956
285,669.66406
286,780.19305
287,552.15643
288,532.9039
289,776.8702
290,663.6099
291,996.9792
292,935.09033
293,956.17926
294,963.30566
295,1003.4638
296,973.9323
297,683.75195
298,782.051
299,553.26807
300,527.4303
301,-26.865765
302,661.6345
303,986.5804
304,927.97314
305,954.38574
306,956.44666
307,1011.2101
308,1000.42816
309,676.3575
310,768.39417
311,541.96387
312,537.8879
313,692.7204
314,702.19666
315,953.39075
316,927.2889
317,954.1649
318,971.8503
319,1010.35114
320,979.9222
321,674.30365
322,770.223
323,561.0909
324,-3202.1672
325,786.45953
326,664.73016
327,995.7942
328,927.5613
329,953.9799
330,942.89087
331,1010.68304
332,1006.1777
333,667.22363
334,744.8957
335,596.81573
336,561.51776
337,768.9117
338,681.23694
339,962.8506
340,928.1638
341,954.30786
342,967.63513
343,1011.3815
344,997.7978
345,680.17615
346,757.5755
347,558.46954
348,554.8705
349,786.9523
350,677.66833
351,988.4979
352,942.08765
353,954.9083
354,965.71625
355,1006.89215
356,1005.42993
357,680.111
358,761.9083
359,568.5453
360,562.07074
361,788.56757
362,661.7404
363,973.38544
364,944.08826
365,955.18286
366,948.7686
367,993.5946
368,993.52594
369,695.3459
370,766.1305
371,563.30066
372,562.7938
373,776.06195
374,669.96313
375,999.5184
376,928.0248
377,955.8862
378,950.73773
379,1006.53424
380,1010.45703
381,670.06696
382,764.3361
383,565.157
384,567.80817
385,787.1483
386,662.71356
387,1004.1727
388,945.50903
389,955.0957
390,1009.6365
391,1000.26917
392,964.37744
393,674.7945
394,790.91376
395,528.555
396,516.8906
397,752.83435
398,664.1875
399,1002.2408
400,940.10114
401,956.8403
402,990.8428
403,1009.8533
404,1002.33234
405,686.8127
406,761.7509
407,575.6827
408,540.5501
409,767.9817
410,661.6108
411,1002.35114
412,930.0674
413,951.8993
414,953.6918
415,1010.4546
416,983.5366
417,677.7277
418,786.00024
419,562.62885
420,534.3519
421,787.42816
422,665.71136
423,1001.8697
424,940.62573
425,954.45764
426,943.5749
427,1009.77167
428,1004.2377
429,735.9679
430,765.63446
431,589.0513
432,556.6216
433,791.4932
434,667.62213
435,1004.04266
436,944.6557
437,955.516
438,938.9288
439,1007.3647
440,1003.1164
441,680.023
442,773.04956
443,538.5374
444,556.8914
445,790.4359
446,664.3389
447,1001.9655
448,944.51843
449,955.996
450,981.50977
451,1011.32825
452,1010.86566
453,688.7863
454,767.1433
455,645.6025
456,565.57654
457,790.9124
458,663.74396
459,1007.28345
460,946.55457
461,959.2292
462,928.1441
463,980.7734
464,1008.997
465,731.41156
466,744.5005
467,569.89764
468,582.96155
469,767.4203
470,683.09406
471,1000.9533
472,947.4531
473,955.4354
474,944.8961
475,1010.9435
476,998.6793
477,681.3722
478,780.4067
479,571.23236
480,557.71405
481,785.8881
482,670.8033
483,1003.27344
484,939.1109
485,956.39685
486,946.9989
487,984.3997
488,1009.5581
489,690.0784
490,745.3099
491,640.3716
492,569.70245
493,787.49585
494,666.592
495,1003.3891
496,953.21454
497,955.9373
498,947.32336
499,990.9638
500,1005.5865
501,716.37415
502,757.68567
503,596.6886
504,606.41046
505,735.9685
506,682.3671
507,1006.4321
508,950.0787
509,956.50543
510,960.3243
511,1010.6967
512,1011.6974
513,727.2563
514,758.67505
515,690.2464
516,560.9198
517,787.0595
518,667.08984
519,1006.34064
520,953.79034
521,954.5275
522,994.646
523,1000.26953
524,1009.68396
525,715.8989
526,746.7569
527,588.22144
528,692.3702
529,763.0755
