102.9329,229.58748
87.3665,298.30252
70.4045,139.10811
49.7957,117.42635
55.1057,66.81826
75.8099,289.64334
932.1757,1303.1836
2835.7927,3060.7717
1421.663,2555.3435
419.3153,732.06976
237.6254,333.18295
118.0314,204.87471
96.6584,194.41963
84.9854,346.2794
93.2131,79.72317
47.4316,31.892109
47.5485,112.379234
197.6403,220.6371
1579.6851,1576.1675
6107.2441,3267.4202
4774.6484,3237.0232
3151.8076,2569.1045
315.8798,250.25227
182.3132,184.58553
156.4582,241.15211
121.7664,291.6832
127.3168,145.11781
98.7273,121.51461
102.0528,-70.07047
244.303,373.64075
1356.7496,2588.8474
3189.468,2591.6753
819.254,1854.5286
377.5148,688.6584
144.1633,223.22145
114.3652,180.06544
96.3583,223.67537
80.754,239.6592
72.0126,97.677635
59.3864,-10.785503
46.9743,0.44130358
88.3041,524.4235
1257.9064,2161.067
2772.0386,2920.8801
800.9811,1632.9755
1015.7593,551.82947
183.1678,215.11378
115.1111,175.09743
88.5547,155.59834
82.1528,270.6794
83.5302,171.29909
48.445,100.330284
37.6509,70.015526
132.5084,411.8549
2229.041,1500.1583
2892.1169,3419.1216
688.9135,469.46304
344.4694,722.86914
151.6234,281.06564
127.8339,212.99495
67.7333,186.81807
58.6085,180.90718
87.1188,228.89925
54.3372,43.639484
40.6078,76.57552
128.0346,158.22108
4128.2197,1901.121
5175.1816,2686.7007
3791.5325,1987.4658
327.1077,1015.769
379.9546,363.3116
186.7726,209.48482
67.7333,198.78584
58.6085,268.4689
65.5988,97.17544
54.3372,128.4958
40.6078,5.457661
128.0346,238.33363
4128.2197,4016.7278
5175.1816,3453.2356
3791.5325,3293.322
2494.7002,591.0155
355.603,232.80586
170.861,206.50233
117.0024,177.13612
95.3513,167.73994
103.331,193.88185
107.2416,-47.51164
62.4925,47.936543
130.3255,461.5386
3428.0916,3278.7437
4120.3447,3460.6646
2581.967,2867.4795
1037.1583,620.006
278.264,258.78702
142.4168,172.0732
106.1315,162.36324
91.3983,278.68192
121.9069,419.20624
92.0354,43.22231
468.2616,442.83154
1198.0562,1253.2366
3270.4883,2051.0352
9382.7451,9152.552
5028.3628,3113.3616
3122.3206,3179.4763
959.3012,414.89777
300.0652,228.00441
197.9178,240.5887
162.0941,230.45467
157.0679,126.055626
152.6618,-30.259808
131.8597,-3.9652517
305.9635,564.90216
1619.5397,2689.5723
4074.9827,3372.7603
1268.1389,1859.4651
613.0193,781.1077
367.1648,255.52492
172.7186,163.3951
132.1123,95.10647
111.4608,249.756
110.1978,118.68301
86.978,16.9175
67.4168,112.04177
329.6888,266.15842
998.1774,1026.0746
6150.2241,3171.681
2708.3682,2608.2637
474.6498,692.9
252.4707,330.2062
135.7227,111.90707
104.7808,153.61543
90.6394,192.45912
91.4578,163.36812
84.2695,61.396503
64.1801,80.28237
93.9015,174.10384
1265.1034,1429.0494
2235.3831,1879.7101
1732.5098,1892.8263
1191.6353,1027.6937
276.1906,245.6573
127.0549,150.37074
81.081,179.95576
68.7023,288.35196
55.9728,102.395226
16.9122,116.69625
21.6227,37.751667
112.3276,370.4111
5339.5776,3224.3381
4970.5698,3850.121
8006.0649,9075.6003
1032.3983,1296.6276
367.2899,268.71628
182.6323,108.295494
100.9779,154.08577
130.2603,280.04526
135.1337,151.82368
126.2365,143.50233
158.42,337.2311
147.3583,223.77254
2557.4502,1892.207
1982.641,1539.9062
3995.7795,2331.6099
2388.573,2804.9048
423.4133,298.49216
174.9531,176.16304
131.0249,224.89992
104.5826,252.7618
100.1057,130.79622
84.4861,77.87777
77.0671,15.929646
463.4194,422.83142
963.8687,1608.4567
2529.8684,3205.2805
2162.6824,2669.6218
755.0631,777.662
329.0757,259.91098
126.48,162.87666
93.7882,148.94246
87.5982,186.261
93.1313,134.64534
30.2141,265.81155
86.0549,74.870384
52.1228,295.61868
355.1836,1307.2527
2082.5967,1978.0985
1796.5511,2468.8228
416.3851,703.6401
267.1241,676.698
348.6484,332.34995
214.6162,255.99342
145.9564,344.65964
82.3185,142.68544
47.6176,51.24538
48.6517,48.80855
152.1096,241.30232
1074.0127,1667.667
2516.0457,3089.2874
2990.8679,3524.2166
2309.9978,2486.7388
739.7578,508.03558
164.6313,106.99807
106.157,152.24147
82.7081,266.77884
79.9682,134.0107
58.1203,20.915607
57.3985,-65.344826
639.7512,638.6755
1070.9233,1863.0823
3086.6667,2787.2349
3658.3413,2888.968
2917.9719,1009.14734
443.7528,249.31087
144.1384,137.23695
107.2359,157.446
102.1023,325.60123
91.0528,155.92097
59.5333,86.974205
53.6633,56.591267
444.3933,797.1761
3267.9226,2864.418
4067.4431,4071.264
2371.269,1707.9609
421.5546,474.04938
146.9064,261.1879
98.5695,80.286644
63.0744,155.24342
62.3933,193.60744
58.0665,103.76815
22.9989,96.37777
46.3889,58.779682
1262.8213,482.39355
1969.0435,1074.0563
4676.6489,2932.9624
938.9297,1121.3479
867.2836,958.8946
202.449,342.94705
126.5896,118.42361
79.55,172.53218
66.6907,228.98616
77.3738,162.53426
47.2696,103.95577
30.4992,46.27669
386.7654,457.85864
623.6344,621.38226
2816.7395,3075.6353
1949.8359,1155.3147
228.4411,737.30396
102.161,217.26717
56.7674,155.84511
45.491,149.94264
43.8996,358.16788
54.1843,114.85824
40.3609,128.95668
7.8735,-44.296185
17.1883,127.024254
2693.9473,2332.1582
3816.3762,3242.7786
2073.6057,1596.2949
1248.8806,2069.874
341.5587,299.8981
142.5467,164.43733
116.9596,167.35829
127.3369,195.30232
98.8952,119.28451
72.3824,220.38844
72.844,65.59725
607.1758,401.29138
430.0907,1751.9037
3489.0215,2185.363
589.2204,1343.6938
598.0699,635.85376
194.6067,210.37556
96.5021,110.7568
73.4293,202.56923
107.4715,206.05666
76.3654,124.560265
37.481,168.09822
52.8979,54.202473
62.7901,205.54158
2005.8333,2168.9026
3632.0034,2158.117
4215.3701,3082.1401
1282.0369,2540.8926
469.5545,253.81667
144.6631,147.24568
116.9843,107.408775
86.414,110.07601
99.6999,370.40567
93.1027,282.71292
59.6313,252.10536
59.9915,379.7398
1572.0183,2232.4653
8664.3584,3662.493
4062.614,2386.5251
1427.108,659.27216
389.7313,418.8851
149.1228,178.19038
112.3329,129.68916
88.6037,205.98793
90.873,179.11061
64.913,-7.316753
92.9186,132.3603
121.6506,473.7978
1992.3862,1205.6924
2978.9426,2372.9038
2716.4851,3150.3464
1539.6617,1747.6632
271.7418,254.22969
171.7012,180.37752
96.6284,140.86177
83.6208,288.76114
89.8992,290.3834
75.5955,30.774372
43.7427,51.484516
110.9477,480.6495
526.7396,1501.5092
3994.3625,3004.464
1448.8779,1574.439
320.916,521.6217
98.8926,291.62772
78.2989,180.63063
65.1265,150.65913
49.1991,179.4742
59.3946,139.88185
37.2083,-46.97093
13.0433,125.585655
38.8782,130.83723
913.0779,1307.4532
696.108,1619.0872
990.6346,830.2436
200.6741,651.5123
80.0973,368.99118
56.9789,202.01881
34.9679,178.2878
27.9918,233.10323
35.0206,59.445637
31.1757,54.75893
18.9641,94.300865
69.5666,328.58127
1608.0421,2821.222
4683.625,2185.5156
5730.0127,3298.161
939.6892,938.6343
377.1544,569.5329
181.2833,160.75233
98.2433,63.13863
70.4226,182.62654
75.5757,124.01168
56.8744,344.01437
33.5076,37.035236
73.169,395.28397
476.5462,1500.0187
1216.7416,2118.5032
3321.834,1114.0834
280.708,350.59793
91.0494,195.36348
54.5569,135.26137
54.0067,164.64204
47.7719,141.01338
49.2257,134.08437
28.6886,286.92398
12.8086,20.905598
34.2218,214.56459
909.8764,2464.1755
3797.9868,2332.3433
4071.7673,1949.4775
792.2194,654.0208
333.3227,479.65353
79.3466,174.14302
70.778,183.65993
45.0606,222.81258
