,0
0,699.77905
1,677.98724
2,667.62067
3,685.6118
4,694.1575
5,713.9663
6,695.858
7,694.2964
8,686.5208
9,675.969
10,667.04584
11,699.5065
12,-191.752
13,676.1177
14,670.9517
15,687.6863
16,694.7802
17,719.49695
18,696.40405
19,690.9387
20,686.45874
21,676.28937
22,667.13153
23,689.69635
24,706.4194
25,676.09265
26,667.6099
27,682.2857
28,693.0791
29,715.43427
30,695.17303
31,693.1319
32,685.7945
33,676.68933
34,666.16046
35,690.16266
36,707.69653
37,681.0339
38,669.7431
39,687.4914
40,693.84186
41,713.7662
42,696.25134
43,685.7347
44,685.4619
45,675.70514
46,666.5487
47,688.6852
48,706.82874
49,679.19434
50,670.9022
51,688.8906
52,694.4431
53,719.4176
54,694.74927
55,692.3913
56,689.9275
57,676.6943
58,666.33295
59,685.9596
60,687.3398
61,665.97797
62,669.4583
63,687.69434
64,694.7765
65,711.7125
66,695.9557
67,690.3931
68,685.5002
69,677.23315
70,667.1121
71,692.61066
72,712.74866
73,680.1999
74,669.24664
75,687.63324
76,694.63904
77,712.90967
78,695.9165
79,694.3463
80,685.891
81,676.3099
82,667.0856
83,683.27936
84,-155.05815
85,675.4143
86,670.4985
87,683.1978
88,693.88245
89,714.60583
90,696.7243
91,685.65137
92,685.67645
93,676.1177
94,667.1004
95,686.00494
96,709.86475
97,681.2345
98,670.1281
99,687.5306
100,694.0988
101,707.276
102,695.60156
103,695.25165
104,686.0123
105,675.781
106,666.8445
107,-190.6176
108,708.6153
109,671.649
110,670.5013
111,687.3359
112,694.5105
113,708.4265
114,696.975
115,689.4158
116,689.83606
117,676.3069
118,666.8972
119,694.8673
120,702.4959
121,679.9657
122,670.926
123,688.7594
124,694.942
125,721.2917
126,696.74493
127,685.66675
128,685.85675
129,677.2812
130,666.864
131,689.1387
132,700.96326
133,677.0298
134,670.95215
135,691.88513
136,695.20905
137,721.97876
138,696.7804
139,688.8705
140,687.31885
141,676.8909
142,666.33075
143,694.4108
144,703.3552
145,674.1703
146,671.99005
147,690.48486
148,696.57544
149,716.96716
150,695.0635
151,692.3927
152,689.9503
153,677.4797
154,667.0442
155,689.92065
156,696.6049
157,665.9796
158,671.9867
159,691.8171
160,694.7446
161,718.97174
162,694.9181
163,695.839
164,687.46436
165,680.2429
166,666.92645
167,685.5939
168,-2405.457
169,676.6177
170,671.78235
171,689.329
172,696.22034
173,720.19196
174,694.8514
175,691.92413
176,690.38727
177,678.05066
178,667.1551
179,693.07715
180,700.1437
181,679.2148
182,670.52673
183,689.57135
184,697.3462
185,708.5224
186,696.68964
187,689.1572
188,686.0401
189,677.02405
190,666.88855
191,686.1783
192,701.60815
193,675.79926
194,670.65845
195,686.7991
196,694.66425
197,715.14453
198,694.8398
199,695.8268
200,686.33826
201,676.99176
202,667.0815
203,685.7396
204,688.6612
205,666.6425
206,671.1639
207,689.0047
208,694.5145
209,716.8091
210,696.04584
211,696.83606
212,695.7622
213,678.18744
214,666.78296
215,683.6087
216,696.59937
217,680.14404
218,670.78937
219,688.5099
220,696.4893
221,717.7823
222,694.8289
223,692.60223
224,688.51733
225,677.2433
226,667.27734
227,685.16125
228,699.8099
229,676.3835
230,669.9096
231,691.5081
232,701.40924
233,719.00226
234,695.2949
235,696.1608
236,694.6852
237,678.4851
238,666.4854
239,681.27966
240,697.3392
241,-1951.3701
242,671.07855
243,688.1414
244,699.864
245,714.93964
246,695.82745
247,687.722
248,687.51746
249,677.1995
250,667.214
251,690.185
252,708.8877
253,667.7589
254,672.0295
255,690.716
256,697.5971
257,726.9136
258,694.7749
259,696.0414
260,687.0539
261,680.05585
262,666.2361
263,735.5181
264,697.2329
265,666.5431
266,672.5388
267,692.87103
268,696.17816
269,720.1063
270,695.1565
271,696.83405
272,692.1325
273,680.1718
274,666.7728
275,681.15454
276,695.14087
277,667.62915
278,672.13995
279,694.92395
280,714.40656
281,728.24396
282,694.9334
283,697.0318
284,693.29065
285,677.96484
286,666.9846
287,683.3393
288,684.145
289,666.5341
290,674.9195
291,694.67377
292,702.1738
293,718.4599
294,694.87714
295,696.0074
296,695.8102
297,677.3128
298,667.1277
299,686.27014
300,683.8591
301,666.07153
302,672.6277
303,691.19006
304,705.5068
305,725.7382
306,694.9717
307,695.17584
308,686.32086
309,677.7218
310,667.1999
311,682.4374
312,21.323261
313,-208.90361
314,671.72235
315,691.49426
316,697.6886
317,718.2797
318,694.96814
319,695.86383
320,693.60333
321,678.5381
322,667.1373
323,683.68353
324,683.08203
325,666.52216
326,672.4153
327,694.5182
328,701.39764
329,726.1898
330,695.0379
331,697.1893
332,696.20654
333,679.6559
334,666.37897
335,688.18005
336,684.4224
